"","X","name","full_team","team","year","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","position_id","NFL_draft_year","NFL_draft_round","NFL_draft_rank","height_inches","weight_pounds","birthdate","forty_yd","three_cone","bench","broad_jump","combine_height","combine_weight","shuttle","vertical","game_starter","head","shoulder","upper_torso","lower_torso","arm","hand","leg","foot"
"10810",124102,"Terence Newman","Minnesota Vikings","min",2016,16,1,2,"neck",11,12,"DEF",2003,1,5,70,197,"1978-09-04",4.37,6.88,0,136,70,189,3.83,41,0,1,0,0,0,0,0,0,0
"10811",124105,"Adrian Peterson","Minnesota Vikings","min",2016,16,13,14,"knee meniscus groin",3,16,"RB",2007,1,7,73,220,"1985-03-21",4.4,7.09,NA,127,73,217,4.4,38.5,1,0,0,0,0,0,0,3,0
"10812",124106,"Jabari Price","Minnesota Vikings","min",2016,16,16,16,"knee",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10813",124120,"Xavier Rhodes","Minnesota Vikings","min",2016,16,1,2,"knee",2,3,"DEF",2013,1,25,73,218,"1990-06-19",4.43,NA,14,132,73,210,NA,40.5,1,0,0,0,0,0,0,1,0
"10814",124132,"Edmond Robinson","Minnesota Vikings","min",2016,16,1,1,"hamstring",13,13,"OL",2015,7,232,75,245,"1992-02-23",4.61,7.49,20,121,75,245,4.38,37,0,0,0,0,0,0,0,1,0
"10815",124146,"Andrew Sendejo","Minnesota Vikings","min",2016,16,2,3,"ankle knee",7,16,"DEF",NA,NA,NA,73,210,"1987-09-09",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1
"10816",124157,"Marcus Sherels","Minnesota Vikings","min",2016,16,5,6,"wrist ankle rib",7,13,"DEF",NA,NA,NA,70,175,"1987-09-30",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1
"10817",124161,"Andre Smith","Minnesota Vikings","min",2016,16,12,12,"tricep",5,16,"OL",2009,1,6,79,335,"1987-01-25",5.28,NA,NA,NA,76,332,NA,NA,1,0,0,0,0,1,0,0,0
"10818",124175,"Harrison Smith","Minnesota Vikings","min",2016,16,2,4,"ankle",11,15,"DEF",2012,1,29,74,211,"1989-02-02",4.54,6.63,19,122,74,213,4.12,34,1,0,0,0,0,0,0,0,1
"10819",124184,"Laquon Treadwell","Minnesota Vikings","min",2016,16,5,5,"thumb hamstring ankle",6,16,"WR",2016,1,23,74,215,"1995-06-14",4.52,NA,12,117,74,221,NA,33,0,0,0,0,0,0,1,1,1
"10820",124199,"Trae Waynes","Minnesota Vikings","min",2016,16,1,1,"concussion",14,14,"DEF",2015,1,11,72,190,"1992-07-25",4.31,7.06,19,122,72,186,4.39,38,1,1,0,0,0,0,0,0,0
"10821",124206,"Jarius Wright","Minnesota Vikings","min",2016,16,2,2,"ankle",6,7,"WR",2012,4,118,70,190,"1989-11-25",4.39,6.93,11,120,70,182,4.03,38,0,0,0,0,0,0,0,0,1
"10822",124221,"Danny Amendola","New England Patriots","nwe",2016,19,4,5,"ankle",13,18,"WR",NA,NA,NA,71,185,"1985-11-02",4.58,6.81,13,103,70,183,4.25,27.5,0,0,0,0,0,0,0,0,1
"10823",124240,"LeGarrette Blount","New England Patriots","nwe",2016,19,0,2,"hip",5,6,"RB",NA,NA,NA,72,247,"1986-12-05",4.7,6.85,18,117,72,241,4.49,35,0,0,0,0,1,0,0,0,0
"10824",124257,"Brandon Bolden","New England Patriots","nwe",2016,19,2,5,"knee",5,18,"RB",NA,NA,NA,71,220,"1990-01-26",4.55,6.96,21,119,71,222,4.44,38,0,0,0,0,0,0,0,1,0
"10825",124272,"Tom Brady","New England Patriots","nwe",2016,19,0,4,"knee thigh",11,16,"QB",2000,6,199,76,225,"1977-08-03",5.28,7.2,NA,99,76,211,4.38,24.5,1,0,0,0,0,0,0,2,0
"10826",124291,"Alan Branch","New England Patriots","nwe",2016,19,0,1,"back",9,9,"DEF",2007,2,33,78,350,"1984-12-29",5.07,0,33,107,78,324,0,27.5,1,0,0,1,0,0,0,0,0
"10827",124294,"Jacoby Brissett","New England Patriots","nwe",2016,19,15,16,"thumb thumb",4,19,"QB",2016,3,91,76,235,"1992-12-11",4.94,7.17,NA,113,76,231,4.53,31,1,0,0,0,0,0,2,0,0
"10828",124313,"Malcolm Butler","New England Patriots","nwe",2016,19,0,2,"ankle hip",2,14,"DEF",NA,NA,NA,71,190,"1990-03-02",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1
"10829",124331,"Marcus Cannon","New England Patriots","nwe",2016,19,1,4,"knee calf",2,6,"OL",2011,5,138,78,335,"1988-05-06",5.26,8.07,33,105,77,358,4.97,30.5,1,0,0,0,0,0,0,2,0
"10830",124350,"Nate Ebner","New England Patriots","nwe",2016,19,0,1,"concussion",12,12,"DEF",2012,6,197,72,215,"1988-12-14",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
"10831",124369,"Julian Edelman","New England Patriots","nwe",2016,19,0,8,"foot",5,12,"WR",2009,7,232,70,198,"1986-05-22",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1
"10832",124388,"Trey Flowers","New England Patriots","nwe",2016,19,0,4,"shoulder  shin",1,12,"DEF",2015,4,101,74,265,"1993-08-16",4.93,7.34,28,121,74,266,4.4,36.5,1,0,1,0,0,0,0,1,0
"10833",124391,"Michael Floyd","New England Patriots","nwe",2016,19,2,2,"hamstring",8,11,"WR",2012,1,13,75,220,"1989-11-27",4.4,0,16,122,75,220,0,36.5,1,0,0,0,0,0,0,1,0
"10834",124396,"Jonathan Freeny","New England Patriots","nwe",2016,19,14,17,"shoulder shoulder",3,19,"DEF",NA,NA,NA,74,245,"1989-06-15",NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,0,0
"10835",124402,"Jimmy Garoppolo","New England Patriots","nwe",2016,19,12,17,"joint shoulder",2,18,"QB",2014,2,62,74,225,"1991-11-02",4.97,7.04,NA,110,74,226,4.26,30.5,0,0,1,0,0,0,0,0,0
"10836",124410,"Rob Gronkowski","New England Patriots","nwe",2016,19,11,16,"hamstring illness  chest back",1,19,"TE",2010,2,42,78,265,"1989-05-14",4.68,NA,23,NA,78,264,NA,NA,1,0,0,2,0,0,0,1,0
"10837",124412,"Woodrow Hamilton","New England Patriots","nwe",2016,19,3,3,"shoulder illness",7,12,"DEF",NA,NA,NA,75,315,"1992-12-20",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0
"10838",124428,"Dont'a Hightower","New England Patriots","nwe",2016,19,3,9,"knee shoulder",2,18,"DEF",2012,1,25,75,260,"1990-03-12",4.62,NA,NA,NA,74,265,NA,32,1,0,1,0,0,0,0,1,0
"10839",124446,"Chris Hogan","New England Patriots","nwe",2016,19,1,7,"shoulder  back thigh",1,18,"WR",NA,NA,NA,73,210,"1987-10-24",NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,1,0
"10840",124447,"Tre' Jackson","New England Patriots","nwe",2016,19,19,19,"knee",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10841",124457,"Cyrus Jones","New England Patriots","nwe",2016,19,2,2,"illness knee",11,16,"DEF",2016,2,60,70,195,"1993-11-29",4.49,6.71,10,116,70,197,4.21,33,0,0,0,0,0,0,0,1,0
"10842",124476,"Jonathan Jones","New England Patriots","nwe",2016,19,0,1,"hip",8,8,"DEF",NA,NA,NA,70,190,"1993-09-20",4.33,7.25,19,123,69,186,4.25,36,0,0,0,0,1,0,0,0,0
"10843",124486,"Dion Lewis","New England Patriots","nwe",2016,19,9,9,"knee",1,9,"RB",2011,5,149,68,195,"1990-09-27",4.56,6.9,17,112,67,193,4.18,34.5,1,0,0,0,0,0,0,1,0
"10844",124505,"Shaq Mason","New England Patriots","nwe",2016,19,0,2,"hand",1,2,"OL",2015,4,131,73,310,"1993-08-28",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0
"10845",124522,"Shea McClellin","New England Patriots","nwe",2016,19,2,5,"shoulder  concussion",1,7,"DEF",2012,1,19,75,250,"1989-08-01",4.62,7.07,19,118,75,260,4.33,31.5,1,1,1,0,0,0,0,0,0
"10846",124538,"Malcolm Mitchell","New England Patriots","nwe",2016,19,3,7,"elbow  hamstring knee",1,18,"WR",2016,4,112,73,200,"1992-07-20",4.45,6.94,15,129,72,198,4.34,36,1,0,0,0,0,1,0,2,0
"10847",124549,"Jordan Richards","New England Patriots","nwe",2016,19,3,4,"knee",12,15,"DEF",2015,2,64,71,215,"1993-01-21",4.65,6.74,13,111,71,211,4.22,32,0,0,0,0,0,0,0,1,0
"10848",124565,"Elandon Roberts","New England Patriots","nwe",2016,19,0,5,"ankle jaw hamstring",7,14,"DEF",2016,6,214,73,238,"1994-04-22",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,1
"10849",124577,"Eric Rowe","New England Patriots","nwe",2016,19,4,5,"ankle hamstring",2,14,"DEF",2015,2,47,73,205,"1992-10-03",4.45,6.7,19,125,73,205,3.97,39,0,0,0,0,0,0,0,1,1
"10850",124578,"Greg Scruggs","New England Patriots","nwe",2016,19,14,14,"knee",6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10851",124594,"Matthew Slater","New England Patriots","nwe",2016,19,3,6,"foot",11,16,"WR",2008,5,153,72,205,"1985-09-09",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
"10852",124612,"Nate Solder","New England Patriots","nwe",2016,19,1,2,"hamstring",1,2,"OL",2011,1,17,80,325,"1988-04-12",4.96,7.44,21,110,80,319,4.34,32,1,0,0,0,0,0,0,1,0
"10853",124631,"Joe Thuney","New England Patriots","nwe",2016,19,0,2,"shoulder",5,6,"OL",2016,3,78,77,304,"1992-11-18",4.95,7.47,28,110,77,304,4.54,28.5,1,0,1,0,0,0,0,0,0
"10854",124647,"Vincent Valentine","New England Patriots","nwe",2016,19,3,4,"back",5,8,"DEF",2016,3,96,75,331,"1994-02-23",5.19,8.03,17,110,76,329,4.59,29,0,0,0,1,0,0,0,0,0
"10855",124648,"Sebastian Vollmer","New England Patriots","nwe",2016,19,19,19,"knee",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10856",124649,"Michael Williams","New England Patriots","nwe",2016,19,19,19,"knee",1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10857",124659,"Stephone Anthony","New Orleans Saints","nor",2016,16,6,7,"hamstring knee",6,16,"DEF",2015,1,31,75,245,"1992-07-28",4.56,7.07,23,122,75,243,4.03,37,1,0,0,0,0,0,0,2,0
"10858",124666,"Terron Armstead","New Orleans Saints","nor",2016,16,9,16,"quadricep quadriceps knee leg",1,16,"OL",2013,3,75,77,304,"1991-07-23",4.71,7.62,31,112,77,306,4.72,34.5,1,0,0,0,0,0,0,4,0
"10859",124673,"Chris Banjo","New Orleans Saints","nor",2016,16,3,3,"hamstring",1,5,"DEF",NA,NA,NA,70,207,"1990-02-26",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"10860",124678,"Sam Barrington","New Orleans Saints","nor",2016,16,1,1,"hamstring",2,2,"DEF",2013,7,232,73,246,"1990-10-05",4.91,0,22,117,73,246,0,32.5,0,0,0,0,0,0,0,1,0
"10861",124684,"Delvin Breaux","New Orleans Saints","nor",2016,16,10,16,"fibula shoulder",1,16,"DEF",NA,NA,NA,73,210,"1989-10-25",NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0
"10862",124699,"Travaris Cadet","New Orleans Saints","nor",2016,16,1,2,"toe",10,11,"RB",NA,NA,NA,73,210,"1989-02-01",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
"10863",124700,"Tony Carter","New Orleans Saints","nor",2016,16,15,15,"undisclosed",2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"10864",124715,"Ken Crawley","New Orleans Saints","nor",2016,16,1,1,"knee",16,16,"DEF",NA,NA,NA,73,180,"1993-02-08",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"10865",124730,"Tyeler Davison","New Orleans Saints","nor",2016,16,1,2,"foot",3,4,"DEF",2015,5,154,74,309,"1992-09-03",5.18,7.53,32,105,74,316,4.46,33,1,0,0,0,0,0,0,0,1
"10866",124739,"Dannell Ellerbe","New Orleans Saints","nor",2016,16,7,11,"quadriceps  foot",1,16,"DEF",NA,NA,NA,73,236,"1985-11-29",4.63,7,0,118,73,236,4.23,35,1,0,0,0,0,0,0,1,1
"10867",124740,"Obum Gwacham","New Orleans Saints","nor",2016,16,13,13,"undisclosed",4,16,"DEF",2015,6,209,77,246,"1991-03-20",4.72,7.28,22,121,77,246,4.28,36,0,0,0,0,0,0,0,0,0
"10868",124744,"Erik Harris","New Orleans Saints","nor",2016,16,12,12,"knee",5,16,"DEF",NA,NA,NA,74,225,"1990-04-02",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"10869",124753,"Josh Hill","New Orleans Saints","nor",2016,16,7,8,"ankle leg",2,16,"TE",NA,NA,NA,77,250,"1990-05-21",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1
"10870",124765,"Tony Hills","New Orleans Saints","nor",2016,16,1,1,"abdomen",11,11,"OL",2008,4,130,77,305,"1984-11-04",5.16,0,0,0,77,309,0,0,0,0,0,1,0,0,0,0,0
"10871",124766,"Michael Hoomanawanui","New Orleans Saints","nor",2016,16,16,16,"leg",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10872",124782,"Mark Ingram","New Orleans Saints","nor",2016,16,0,3,"concussion toe knee",11,13,"RB",2011,1,28,69,215,"1989-12-21",4.62,7.13,21,118,69,215,4.62,31.5,1,1,0,0,0,0,0,1,1
"10873",124798,"Cameron Jordan","New Orleans Saints","nor",2016,16,0,1,"knee",3,3,"DEF",2011,1,24,76,287,"1989-07-10",4.74,7.07,25,117,76,287,4.37,31,1,0,0,0,0,0,0,1,0
"10874",124813,"Senio Kelemete","New Orleans Saints","nor",2016,16,1,5,"hamstring neck triceps hip",4,13,"OL",2012,5,151,75,301,"1990-05-10",5.39,7.77,21,101,76,307,4.58,25,1,1,0,0,1,1,0,1,0
"10875",124820,"Shiloh Keo","New Orleans Saints","nor",2016,16,2,4,"knee neck hamstring",4,14,"DEF",2011,5,144,71,223,"1987-12-17",4.74,6.55,24,110,71,219,3.9,32.5,0,1,0,0,0,0,0,2,0
"10876",124821,"Hau'oli Kikaha","New Orleans Saints","nor",2016,16,16,16,"knee",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10877",124836,"Paul Kruger","New Orleans Saints","nor",2016,16,1,2,"back",5,6,"DEF",2009,2,57,76,285,"1986-02-15",4.79,7.52,24,108,76,263,4.47,32.5,1,0,0,1,0,0,0,0,0
"10878",124852,"John Kuhn","New Orleans Saints","nor",2016,16,0,1,"hip",15,15,"RB",NA,NA,NA,72,250,"1982-09-09",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0
"10879",124858,"Jake Lampman","New Orleans Saints","nor",2016,16,1,2,"knee",7,8,"WR",NA,NA,NA,72,205,"1993-06-11",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"10880",124865,"Daniel Lasco","New Orleans Saints","nor",2016,16,7,9,"hamstring",6,14,"RB",2016,7,237,73,205,"1992-10-09",4.46,7.22,23,135,72,209,4.26,41.5,0,0,0,0,0,0,0,1,0
"10881",124870,"James Laurinaitis","New Orleans Saints","nor",2016,16,11,11,"quadriceps quadricep",4,16,"DEF",2009,2,35,74,255,"1986-12-03",4.72,6.93,22,115,74,244,4.24,33,0,0,0,0,0,0,0,2,0
"10882",124878,"Michael Mauti","New Orleans Saints","nor",2016,16,8,8,"illness",9,16,"OL",2013,7,213,74,243,"1990-01-19",4.83,0,28,0,74,243,0,0,0,0,0,0,0,0,0,0,0
"10883",124891,"Sterling Moore","New Orleans Saints","nor",2016,16,2,3,"abdomen",6,8,"DEF",NA,NA,NA,69,200,"1990-02-03",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0
"10884",124907,"David Onyemata","New Orleans Saints","nor",2016,16,0,1,"knee",11,11,"DEF",2016,4,120,76,300,"1992-11-13",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"10885",124922,"Andrus Peat","New Orleans Saints","nor",2016,16,1,2,"groin",6,7,"OL",2015,1,13,79,316,"1993-11-04",5.18,8.01,NA,105,79,313,4.62,31,1,0,0,0,0,0,0,1,0
"10886",124923,"D.J. Pettway","New Orleans Saints","nor",2016,16,16,16,"undisclosed",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"10887",124924,"Kyle Prater","New Orleans Saints","nor",2016,16,16,16,"body",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"10888",124925,"Jimmy Pruitt","New Orleans Saints","nor",2016,16,16,16,"knee",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10889",124934,"Sheldon Rankins","New Orleans Saints","nor",2016,16,7,7,"leg",1,7,"DEF",2016,1,12,74,305,"1994-04-02",5.03,7.44,28,118,73,299,4.59,34.5,0,0,0,0,0,0,0,1,0
"10890",124949,"Craig Robertson","New Orleans Saints","nor",2016,16,1,4,"shoulder",13,16,"DEF",NA,NA,NA,73,234,"1988-02-11",NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0
"10891",124950,"Jamarca Sanford","New Orleans Saints","nor",2016,16,16,16,"undisclosed",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"10892",124951,"Jeff Schoettmer","New Orleans Saints","nor",2016,16,16,16,"undisclosed",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"10893",124966,"Willie Snead","New Orleans Saints","nor",2016,16,1,2,"toe",3,4,"WR",NA,NA,NA,71,200,"1992-10-17",4.62,7.19,11,113,71,195,4.39,33.5,0,0,0,0,0,0,0,0,1
"10894",124967,"Damian Swann","New Orleans Saints","nor",2016,16,16,16,"abdominal",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0
"10895",124982,"Michael Thomas","New Orleans Saints","nor",2016,16,1,2,"ankle  foot",1,13,"WR",2016,2,47,75,212,"1993-03-03",4.57,6.8,18,126,75,212,4.13,35,1,0,0,0,0,0,0,0,2
"10896",124983,"Tyrus Thompson","New Orleans Saints","nor",2016,16,16,16,"undisclosed",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"10897",124998,"Max Unger","New Orleans Saints","nor",2016,16,1,3,"foot",13,15,"OL",2009,2,49,77,305,"1986-04-14",5.26,7.39,22,93,77,309,4.5,24.5,1,0,0,0,0,0,0,0,1
"10898",125009,"Kenny Vaccaro","New Orleans Saints","nor",2016,16,1,2,"ankle",3,4,"DEF",2013,1,15,72,214,"1991-02-15",4.63,6.78,15,121,72,214,4.06,38,1,0,0,0,0,0,0,0,1
"10899",125011,"P.J. Williams","New Orleans Saints","nor",2016,16,14,14,"concussion",3,16,"DEF",2015,3,78,72,196,"1993-06-01",4.57,7.08,12,132,72,194,4.28,40,1,1,0,0,0,0,0,0,0
"10900",125012,"Kyle Wilson","New Orleans Saints","nor",2016,16,16,16,"shoulder",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0
"10901",125013,"Avery Young","New Orleans Saints","nor",2016,16,16,16,"undisclosed",1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"10902",125028,"Andrew Adams","New York Giants","nyg",2016,17,0,1,"shoulder",9,9,"DEF",NA,NA,NA,71,205,"1992-10-28",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0
"10903",125041,"Jerell Adams","New York Giants","nyg",2016,17,1,1,"shoulder",16,16,"TE",2016,6,184,77,254,"1992-12-31",4.64,7.05,NA,117,77,247,4.31,32.5,1,0,1,0,0,0,0,0,0
"10904",125056,"Eli Apple","New York Giants","nyg",2016,17,2,3,"hamstring groin",4,6,"DEF",2016,1,10,73,199,"1995-08-09",4.4,NA,13,NA,73,199,NA,NA,1,0,0,0,0,0,0,2,0
"10905",125063,"Nat Berhe","New York Giants","nyg",2016,17,9,10,"concussion",4,16,"DEF",2014,5,152,71,195,"1991-07-06",4.71,7.08,15,117,70,193,4.22,35.5,0,1,0,0,0,0,0,0,0
"10906",125080,"Jonathan Casillas","New York Giants","nyg",2016,17,0,2,"calf knee",9,15,"DEF",NA,NA,NA,72,225,"1987-06-03",4.5,0,24,0,73,228,0,0,1,0,0,0,0,0,0,2,0
"10907",125096,"Victor Cruz","New York Giants","nyg",2016,17,1,1,"ankle",9,9,"WR",NA,NA,NA,72,204,"1986-11-11",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1
"10908",125106,"Orleans Darkwa","New York Giants","nyg",2016,17,6,8,"leg leg",10,17,"RB",NA,NA,NA,72,210,"1992-02-28",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,0
"10909",125123,"Zak DeOssie","New York Giants","nyg",2016,17,0,1,"ankle",7,7,"DEF",2007,4,116,77,250,"1984-05-24",4.58,6.89,26,122,77,250,4.22,34.5,0,0,0,0,0,0,0,0,1
"10910",125138,"Larry Donnell","New York Giants","nyg",2016,17,1,1,"concussion",5,5,"TE",NA,NA,NA,77,269,"1988-11-01",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
"10911",125141,"Adam Gettis","New York Giants","nyg",2016,17,0,2,"calf",10,11,"OL",2012,5,141,75,315,"1988-12-09",4.9,7.99,0,112,74,293,4.65,31.5,1,0,0,0,0,0,0,1,0
"10912",125157,"B.J. Goodson","New York Giants","nyg",2016,17,0,1,"concussion",16,16,"OL",2016,4,109,73,241,"1993-05-29",4.69,7.05,30,118,73,242,4.51,34.5,0,1,0,0,0,0,0,0,0
"10913",125174,"Dwayne Harris","New York Giants","nyg",2016,17,0,2,"toe ankle",6,13,"WR",2011,6,176,70,215,"1987-09-16",4.53,6.77,10,111,70,203,4.21,34,0,0,0,0,0,0,0,0,2
"10914",125189,"Mark Herzlich","New York Giants","nyg",2016,17,2,2,"concussion",12,13,"DEF",NA,NA,NA,77,236,"1987-09-01",4.91,7.32,29,112,76,244,4.46,32.5,0,1,0,0,0,0,0,0,0
"10915",125205,"Janoris Jenkins","New York Giants","nyg",2016,17,1,2,"back",15,16,"DEF",2012,2,39,70,190,"1988-10-29",4.41,6.95,NA,121,70,193,4.13,33.5,1,0,0,1,0,0,0,0,0
"10916",125219,"Rashad Jennings","New York Giants","nyg",2016,17,2,3,"thumb",4,6,"RB",2009,7,250,73,234,"1985-03-26",4.52,6.86,29,120,73,231,4.2,34,0,0,0,0,0,0,1,0,0
"10917",125220,"Will Johnson","New York Giants","nyg",2016,17,17,17,"stinger",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
"10918",125235,"Brett Jones","New York Giants","nyg",2016,17,2,3,"calf",10,12,"OL",NA,NA,NA,74,315,"1991-07-29",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"10919",125252,"Devon Kennard","New York Giants","nyg",2016,17,0,1,"concussion",6,6,"OL",2014,5,174,75,256,"1991-06-24",4.7,7.25,23,113,75,249,4.32,30,0,1,0,0,0,0,0,0,0
"10920",125253,"Matt LaCosse","New York Giants","nyg",2016,17,17,17,"knee",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0
"10921",125267,"Roger Lewis","New York Giants","nyg",2016,17,0,1,"concussion",11,11,"WR",NA,NA,NA,72,203,"1993-11-27",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
"10922",125268,"Ryan Nassib","New York Giants","nyg",2016,17,3,3,"elbow",15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
"10923",125282,"Owamagbe Odighizuwa","New York Giants","nyg",2016,17,3,3,"knee hamstring",12,17,"DEF",2015,3,74,76,264,"1992-04-01",4.62,7.36,25,127,75,267,4.19,39,0,0,0,0,0,0,0,2,0
"10924",125294,"Jason Pierre-Paul","New York Giants","nyg",2016,17,5,8,"shoulder groin knee muscle",2,17,"DEF",2010,1,15,77,275,"1989-01-01",4.71,7.18,19,115,77,270,4.67,30.5,1,0,1,0,0,0,0,2,0
"10925",125306,"Justin Pugh","New York Giants","nyg",2016,17,5,5,"knee",9,13,"OL",2013,1,19,77,311,"1990-08-15",5.12,7.45,NA,103,76,307,4.63,28.5,1,0,0,0,0,0,0,1,0
"10926",125322,"Bobby Rainey","New York Giants","nyg",2016,17,0,1,"calf",8,8,"RB",NA,NA,NA,68,205,"1987-10-16",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
"10927",125339,"Keenan Robinson","New York Giants","nyg",2016,17,0,1,"shoulder",14,14,"OL",2012,4,119,75,245,"1989-07-07",4.72,0,27,120,75,242,0,35.5,1,0,1,0,0,0,0,0,0
"10928",125340,"Jake Rodgers","New York Giants","nyg",2016,17,17,17,"ankle",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1
"10929",125356,"Dominique Rodgers-Cromartie","New York Giants","nyg",2016,17,1,3,"groin",4,6,"DEF",2008,1,16,74,205,"1986-04-07",4.29,6.74,17,131,73,184,4.17,38.5,1,0,0,0,0,0,0,1,0
"10930",125357,"Byron Stingily","New York Giants","nyg",2016,17,17,17,"concussion",1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
"10931",125358,"J.T. Thomas","New York Giants","nyg",2016,17,16,16,"knee",2,17,"DEF",2011,6,195,73,241,"1988-08-15",4.65,7.23,23,114,73,241,4.28,30.5,0,0,0,0,0,0,0,1,0
"10932",125367,"Robert Thomas","New York Giants","nyg",2016,17,4,4,"illness",1,4,"DEF",NA,NA,NA,73,316,"1991-02-18",5.26,0,32,0,73,327,0,0,0,0,0,0,0,0,0,0,0
