"","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury"
"all_info.26250","RodgJa00","Rodgers,Jacquizz","2016","tam",16,4,5,"foot",8,12
"all_info.27247","ShorCe00","Shorts,Cecil","2016","tam",16,4,5,"hamstring Knee",6,16
"all_info.28246","SiliSe00","Siliga,Sealver","2016","tam",16,0,1,"calf",14,14
"all_info.29246","SimsCh00","Sims,Charles","2016","tam",16,9,9,"Knee",5,16
"all_info.30246","SmitAn01","Smith,Antone","2016","tam",16,8,8,"Knee",9,16
"all_info.31285","SmitDo02","Smith,Donovan","2016","tam",16,0,1,"hip",3,3
"all_info.32257","SmitJa01","Smith,Jacquies","2016","tam",16,15,15,"Knee",2,16
"all_info.33241","SmitRy00","Smith,Ryan","2016","tam",16,2,4,"hand  shoulder",1,12
"all_info.34230","SpenNo00","Spence,Noah","2016","tam",16,0,1,"shoulder",5,5
"all_info.35221","StocLu00","Stocker,Luke","2016","tam",16,4,9,"back  ankle",1,14
"all_info.36212","SweeJ.00","Sweezy,J.R.","2016","tam",16,16,16,"Back",1,16
"all_info.37206","TandKe00","Tandy,Keith","2016","tam",16,0,1,"calf",5,5
"all_info.38199","GlanAd00","Taylor,Adarius","2016","tam",16,0,1,"knee",2,2
"all_info.39188","VernAl99","Verner,Alterraun","2016","tam",16,0,1,"related",11,11
"all_info254","AbdeMe00","Abdesmad,Mehdi","2016","oti",16,1,1,"Ankle",16,16
"all_info.11096","AmarJa00","Amaro,Jace","2016","oti",16,1,1,"shoulder",5,5
"all_info.21096","BassDa00","Bass,David","2016","oti",16,1,1,"groin",14,14
"all_info.31090","CaseJu00","Casey,Jurrell","2016","oti",16,1,2,"foot",13,14
"all_info.4808","DoddKe00","Dodd,Kevin","2016","oti",16,5,5,"foot Foot",8,16
"all_info.5304","GallAn00","Gallik,Andy","2016","oti",16,15,15,"Knee",2,16
"all_info.6254","JohnRa98","Johnson,Rashad","2016","oti",16,2,2,"neck",8,9
"all_info.7254","KlugKa00","Klug,Karl","2016","oti",16,2,3,"Achilles",14,16
"all_info.8254","MariMa01","Mariota,Marcus","2016","oti",16,1,1,"Ankle",16,16
"all_info.9254","MatiJo01","Matias,Josue","2016","oti",16,16,16,"Knee",1,16
"all_info.10254","McCoJa99","McCourty,Jason","2016","oti",16,2,2,"chest",15,16
"all_info.11293","MorgDe99","Morgan,Derrick","2016","oti",16,1,2,"hamstring",2,3
"all_info.12270","OkotBe01","Okotcha,Bennett","2016","oti",16,16,16,"Shoulder",1,16
"all_info.13257","PalmNa01","Palmer,Nate","2016","oti",16,1,1,"knee",4,4
"all_info.14254","SearDa00","Searcy,Da'Norris","2016","oti",16,2,2,"ankle",4,5
"all_info.15254","SharTa00","Sharpe,Tajae","2016","oti",16,0,1,"knee",8,8
"all_info.16254","SpaiQu00","Spain,Quinton","2016","oti",16,2,2,"knee",8,9
"all_info.17254","StafDa00","Stafford,Daimion","2016","oti",16,1,1,"hamstring",12,12
"all_info.18254","SupePh00","Supernaw,Phillip","2016","oti",16,1,1,"concussion",12,12
"all_info.19254","WalkHu00","Walker,Delanie","2016","oti",16,1,3,"hamstring groin",3,9
"all_info.20254","WallAa00","Wallace,Aaron","2016","oti",16,2,2,"shoulder",9,10
"all_info.21293","WarmCh00","Warmack,Chance","2016","oti",16,14,14,"Finger",3,16
"all_info255","BateHo00","Bates,Houston","2016","was",16,2,2,"Knee",15,16
"all_info.11097","BlacWi20","Blackmon,Will","2016","was",16,1,3,"thumb",9,14
"all_info.21097","BoweKe00","Bowen,Kevin","2016","was",16,16,16,"Undisclosed",1,16
"all_info.31091","BreeBa00","Breeland,Bashaud","2016","was",16,2,5,"ankle",4,12
"all_info.4809","BrowMa02","Brown,Mack","2016","was",16,0,1,"concussion",14,14
"all_info.5305","BrutDa99","Bruton,David","2016","was",16,12,12,"Concussion",5,16
"all_info.6255","CarrDe00","Carrier,Derek","2016","was",16,8,9,"Knee  knee",1,13
"all_info.7255","CompWi00","Compton,William","2016","was",16,1,4,"hip knee",13,16
"all_info.8255","CravSu00","Cravens,Su'a","2016","was",16,5,7,"hip concussion illness arm",2,16
"all_info.9255","CrowJa00","Crowder,Jamison","2016","was",16,0,1,"groin",8,8
"all_info.10255","DaniSt00","Daniels,Steven","2016","was",16,16,16,"Shoulder",1,16
"all_info.11294","DaviVe00","Davis,Vernon","2016","was",16,0,1,"groin",8,8
"all_info.12271","DiggRe00","Diggs,Reggie","2016","was",16,16,16,"Knee",1,16
"all_info.13258","DoctJo00","Doctson,Josh","2016","was",16,14,16,"Achilles",1,16
"all_info.14255","DunbQu00","Dunbar,Quinton","2016","was",16,2,2,"concussion",15,16
"all_info.15255","GolsKe20","Golston,Kedric","2016","was",16,14,15,"back  Hamstring",1,16
"all_info.16255","HallDe99","Hall,DeAngelo","2016","was",16,13,13,"Knee",4,16
"all_info.17255","IhenDu00","Ihenacho,Duke","2016","was",16,0,1,"concussion",9,9
"all_info.18255","JoneMa04","Jones,Matt","2016","was",16,1,2,"shoulder  knee",1,8
"all_info.19255","KellRo00","Kelley,Robert","2016","was",16,0,1,"knee",16,16
"all_info.20255","KerrRy00","Kerrigan,Ryan","2016","was",16,0,4,"elbow knee",5,16
"all_info.21294","LaniAn00","Lanier,Anthony","2016","was",16,5,5,"Leg",12,16
"all_info.22270","LauvSh20","Lauvao,Shawn","2016","was",16,2,4,"ankle groin",4,14
"all_info.23257","LichKo20","Lichtensteiger,Kory","2016","was",16,13,14,"back Calf",3,16
"all_info.24254","LongSp00","Long,Spencer","2016","was",16,1,5,"ankle  chest stinger",1,16
"all_info.25253","MarsKe00","Marshall,Keith","2016","was",16,16,16,"Elbow",1,16
"all_info.26251","MoseMo00","Moses,Morgan","2016","was",16,0,2,"ankle",9,10
"all_info.27248","MurpTr00","Murphy,Trent","2016","was",16,0,3,"shoulder ankle foot",4,16
"all_info.28247","NormJo01","Norman,Josh","2016","was",16,0,1,"wrist",8,8
"all_info.29247","NsekTy00","Nsekhe,Ty","2016","was",16,0,6,"foot ankle",3,15
"all_info.30247","PainVi00","Painter,Vinston","2016","was",16,1,1,"calf",16,16
"all_info.31286","PaulNi00","Paul,Niles","2016","was",16,8,8,"Shoulder",9,16
"all_info.32258","PhilDa00","Phillips,Dashaun","2016","was",16,2,2,"hamstring",4,5
"all_info.33242","ReedJo02","Reed,Jordan","2016","was",16,4,8,"concussion shoulder illness",6,16
"all_info.34231","ScheBr00","Scherff,Brandon","2016","was",16,0,3,"shoulder ankle",8,13
"all_info.35222","SmitPr00","Smith,Preston","2016","was",16,0,1,"groin",13,13
"all_info.36213","SpaiMa00","Spaight,Martrell","2016","was",16,2,5,"concussion shoulder",2,16
"all_info.37207","SundNi00","Sundberg,Nick","2016","was",16,2,3,"back",10,12
"all_info.38200","ThomCh03","Thompson,Chris","2016","was",16,0,1,"illness",12,12
"all_info.39189","WhitDo20","Whitner,Donte","2016","was",16,1,1,"Undisclosed",16,16
"all_info.40179","WillTr21","Williams,Trent","2016","was",16,0,2,"glute knee",2,8
"all_info256","BethAn20","Bethea,Antoine","2017","crd",16,1,2,"Knee Pectoral",15,16
"all_info.11098","BoonAl21","Boone,Alex","2017","crd",16,2,2,"Chest",4,5
"all_info.21098","BranTy99","Branch,Tyvon","2017","crd",16,7,7,"Knee",10,16
"all_info.31092","BrewAa00","Brewer,Aaron","2017","crd",16,8,8,"Hand",6,13
"all_info.4869","BrowJo02","Brown,John","2017","crd",16,6,10,"Quadricep Back Toe",2,15
"all_info.5306","BucaDe00","Bucannon,Deone","2017","crd",16,4,4,"Ankle",1,12
"all_info.6256","ByneJo00","Bynes,Josh","2017","crd",16,2,2,"Ankle",15,16
"all_info.7256","DansKa20","Dansby,Karlos","2017","crd",16,0,4,"Hamstring Finger Knee",6,15
"all_info.8256","DobsAa00","Dobson,Aaron","2017","crd",16,16,16,"Hamstring",1,16
"all_info.9256","ElliAn00","Ellington,Andre","2017","crd",16,1,2,"Quadricep",7,8
"all_info.10256","FordRu00","Ford,Rudy","2017","crd",16,6,6,"Knee",11,16
"all_info.11295","FuaxAl00","Fua,Alani","2017","crd",16,16,16,"Knee",1,16
"all_info.12272","GoldBr00","Golden,Brittan","2017","crd",16,3,5,"Groin Arm",8,16
"all_info.13259","GoldMa00","Golden,Markus","2017","crd",16,12,12,"Knee",5,16
"all_info.14256","GresJe00","Gresham,Jermaine","2017","crd",16,2,3,"Ribs Illness",2,14
"all_info.15256","HumpD.00","Humphries,D.J.","2017","crd",16,11,11,"Knee",2,16
"all_info.16256","IupaMi20","Iupati,Mike","2017","crd",16,15,16,"Tricep",1,16
"all_info.17256","JohnDa08","Johnson,David","2017","crd",16,15,15,"Wrist",2,16
"all_info.18256","JoneJa05","Jones,Jarvis","2017","crd",16,16,16,"Quadricep",1,16
"all_info.19256","LogaT.00","Logan,T.J.","2017","crd",16,16,16,"Wrist",1,16
"all_info.20256","MartGa00","Martin,Gabe","2017","crd",16,13,13,"Achilles  Hamstring",1,15
"all_info.21295","MaurJo00","Mauro,Josh","2017","crd",16,3,4,"Ankle",11,14
"all_info.22271","MomaIf00","Momah,Ifeanyi","2017","crd",16,7,7,"Ankle",10,16
"all_info.23258","MunyDa00","Munyer,Daniel","2017","crd",16,9,9,"Toe",8,16
"all_info.24255","NelsJJ00","Nelson,JJ","2017","crd",16,0,4,"Hamstring Knee",3,13
"all_info.25254","NiklTr00","Niklas,Troy","2017","crd",16,1,4,"Hip Back Ankle",2,16
"all_info.26252","NkemRo00","Nkemdiche,Robert","2017","crd",16,4,6,"Calf",1,7
"all_info.27249","PalmCa00","Palmer,Carson","2017","crd",16,9,9,"Arm",8,16
"all_info.28248","PennEl00","Penny,Elijhaa","2017","crd",16,0,2,"Knee Hand",11,16
"all_info.29248","PeteCo00","Peters,Corey","2017","crd",16,4,6,"Knee Ankle",6,14
"all_info.30248","PeteAd01","Peterson,Adrian","2017","crd",16,5,5,"Neck",12,16
"all_info.31287","PetePa00","Peterson,Patrick","2017","crd",16,0,2,"Quadricep Hamstring",6,13
"all_info.32259","PierOl00","Pierre,Olsen","2017","crd",16,2,3,"Ankle Illness",6,15
"all_info.33243","RuckFr99","Rucker,Frostee","2017","crd",16,0,1,"Knee",8,8
"all_info.34232","ShipA.20","Shipley,A.Q.","2017","crd",16,0,1,"Shoulder",10,10
"all_info.35223","StanDr00","Stanton,Drew","2017","crd",16,2,2,"Knee",10,11
"all_info.36214","VeldJa20","Veldheer,Jared","2017","crd",16,3,5,"Knee Elbow Ankle",6,16
"all_info.37208","WatfEa00","Watford,Earl","2017","crd",16,2,3,"Ankle",14,16
"all_info.38201","WetzJo00","Wetzel,John","2017","crd",16,0,1,"Back",10,10
"all_info.39190","WillCh05","Williams,Chad","2017","crd",16,3,3,"Back Illness",8,15
"all_info.40180","WillKe05","Williams,Kerwynn","2017","crd",16,0,2,"Quadricep",15,16
"all_info.41220","WillXa00","Williams,Xavier","2017","crd",16,0,1,"Knee",7,7
"all_info.42185","ZamoRo01","Zamort,Ronald","2017","crd",16,16,16,"Knee",1,16
"all_info257","AlleRi00","Allen,Ricardo","2017","atl",18,1,1,"Concussion",4,4
"all_info.11099","BeasVi00","Beasley,Vic","2017","atl",18,2,2,"Hamstring",3,4
"all_info.21099","BoshMa00","Bosher,Matthew","2017","atl",18,0,1,"leftAnkle",10,10
"all_info.31093","bryanmat01","Bryant,Matt","2017","atl",18,0,1,"Back",5,5
"all_info.4870","ColeTe01","Coleman,Tevin","2017","atl",18,1,1,"Concussion",14,14
"all_info.5307","CrawJa00","Crawford,Jack","2017","atl",18,14,14,"Bicep",5,18
"all_info.6257","FreeDe00","Freeman,Devonta","2017","atl",18,2,2,"Concussion",10,11
"all_info.7257","FullDe00","Fuller,Devin","2017","atl",18,18,18,"Knee",1,18
"all_info.8257","GracJe00","Grace,Jermaine","2017","atl",18,1,1,"Hamstring",5,5
"all_info.9257","HillBr02","Hill,Brian","2017","atl",18,1,1,"Ankle",2,2
"all_info.10257","LeviAn20","Levitre,Andy","2017","atl",18,5,6,"Knee Triceps Tricep",9,18
"all_info.11296","MackAl20","Mack,Alex","2017","atl",18,0,1,"Calf",16,16
"all_info.12273","MaugQu00","Mauger,Quincy","2017","atl",18,18,18,"Knee",1,18
"all_info.13260","PaszAu00","Pasztor,Austin","2017","atl",18,1,1,"Chest",1,1
"all_info.14257","ReynLa00","Reynolds,LaRoy","2017","atl",18,7,7,"Pectoral",1,7
"all_info.15257","RileDu00","Riley,Duke","2017","atl",18,4,4,"Knee",7,10
"all_info.16257","SambTy00","Sambrailo,Ty","2017","atl",18,1,1,"Hamstring",11,11
"all_info.17257","SanuMo00","Sanu,Mohamed","2017","atl",18,1,1,"Hamstring",5,5
"all_info.18257","SaubEr00","Saubert,Eric","2017","atl",18,1,1,"Back",13,13
"all_info.19257","SchrRy00","Schraeder,Ryan","2017","atl",18,2,2,"Concussion",3,4
"all_info.20257","ToilLe00","Toilolo,Levine","2017","atl",18,1,1,"Knee",16,16
"all_info.21296","TripJo00","Tripp,Jordan","2017","atl",18,13,13,"Concussion",6,18
"all_info.22272","TrufDe00","Trufant,Desmond","2017","atl",18,1,1,"Concussion",12,12
"all_info.23259","UpshCo00","Upshaw,Courtney","2017","atl",18,3,3,"Ankle",3,5
"all_info.24256","WardTe00","Ward,Terron","2017","atl",18,2,2,"Neck",3,4
"all_info.25255","WeatSe99","Weatherspoon,Sean","2017","atl",18,1,1,"Illness",12,12
"all_info258","BellKe02","Bell,Kenny","2017","rav",16,16,16,"Hamstring",1,16
"all_info.11297","BoykBr00","Boykin,Brandon","2017","rav",16,16,16,"Undisclosed",1,16
"all_info.21297","BoylNi00","Boyle,Nick","2017","rav",16,1,2,"Toe",9,10
"all_info.31094","BradBa00","Bradley,Bam","2017","rav",16,14,14,"Knee",3,16
"all_info.4871","CampMi02","Campanaro,Michael","2017","rav",16,3,6,"Ankle Shoulder Toe",2,11
"all_info.5308","CanaMa00","Canady,Maurice","2017","rav",16,8,10,"Knee",1,15
"all_info.6258","ClarCh00","Clark,Chuck","2017","rav",16,1,2,"Thigh",9,10
"all_info.7258","CollAl00","Collins,Alex","2017","rav",16,0,1,"Calf",12,12
"all_info.8258","DaviCa01","Davis,Carl","2017","rav",16,1,3,"Thigh Shoulder",6,15
"all_info.9258","DixoKe00","Dixon,Kenneth","2017","rav",16,16,16,"Knee",1,16
"all_info.10258","ElueJe00","Eluemunor,Jermaine","2017","rav",16,8,8,"Undisclosed  Shoulder",1,16
"all_info.11298","FlacJo00","Flacco,Joe","2017","rav",16,0,1,"Concussion",9,9
"all_info.12274","GillCr00","Gillmore,Crockett","2017","rav",16,16,16,"Knee",1,16
"all_info.13261","HillJa01","Hill,Jaylen","2017","rav",16,6,7,"Thigh Knee",2,16
"all_info.14258","HowaAu20","Howard,Austin","2017","rav",16,0,2,"Knee",11,16
"all_info.15258","HumpMa00","Humphrey,Marlon","2017","rav",16,0,1,"Thigh",12,12
"all_info.16258","JeffTo00","Jefferson,Tony","2017","rav",16,0,1,"Ankle",8,8
"all_info.17258","JensRy00","Jensen,Ryan","2017","rav",16,0,2,"Shoulder Ankle",9,14
"all_info.18258","JoseDi00","Joseph,Dieugot","2017","rav",16,1,1,"NotInjuryRelated",3,3
"all_info.19258","LangJe00","Langford,Jeremy","2017","rav",16,14,14,"Undisclosed",3,16
"all_info.20258","LeviAn00","Levine,Anthony","2017","rav",16,0,6,"Chest Thigh Back",3,15
"all_info.21298","LewiAl01","Lewis,Alex","2017","rav",16,16,16,"Shoulder",1,16
"all_info.22273","MaclJe00","Maclin,Jeremy","2017","rav",16,4,8,"Hand Shoulder Back Knee",5,16
"all_info.23260","MallRy00","Mallett,Ryan","2017","rav",16,1,1,"Hips",14,14
"all_info.24257","MattCh00","Matthews,Chris","2017","rav",16,2,3,"Ankle Thigh",3,8
"all_info.25256","MaylVi00","Mayle,Vince","2017","rav",16,0,1,"Concussion",9,9
"all_info.26253","McClAl00","McClellan,Albert","2017","rav",16,16,16,"Knee",1,16
"all_info.27250","MoorCh00","Moore,Chris","2017","rav",16,0,1,"Hip",14,14
"all_info.28249","MoslC.00","Mosley,C.J.","2017","rav",16,0,3,"Ankle Neck",11,13
"all_info.29249","OnwuPa00","Onwuasor,Patrick","2017","rav",16,0,1,"Knee",8,8
"all_info.30249","PerrBr02","Perriman,Breshad","2017","rav",16,1,3,"Knee Concussion",6,8
"all_info.31288","PierMi00","Pierce,Michael","2017","rav",16,0,1,"Illness",9,9
"all_info.32260","PricSh00","Price,Sheldon","2017","rav",16,16,16,"Concussion",1,16
"all_info.33244","RicaPa00","Ricard,Patrick","2017","rav",16,0,1,"Neck",16,16
"all_info.34233","ShabAl00","Shabazz,Al-Hajj","2017","rav",16,16,16,"Undisclosed",1,16
"all_info.35224","SiraNi00","Siragusa,Nico","2017","rav",16,16,16,"Knee",1,16
"all_info.36215","SkurMa01","Skura,Matt","2017","rav",16,2,3,"Knee",6,8
"all_info.37209","SmitJi03","Smith,Jimmy","2017","rav",16,4,12,"Achilles",5,16
"all_info.38202","SmitZa00","Smith,Za'Darius","2017","rav",16,2,4,"Knee Shoulder",2,14
"all_info.39191","StanRo00","Stanley,Ronnie","2017","rav",16,1,6,"Mouth Shoulder Concussion Knee Illness",7,15
"all_info.40181","SuggTe99","Suggs,Terrell","2017","rav",16,0,2,"Knee Ankle",8,11
"all_info.41221","UrbaBr00","Urban,Brent","2017","rav",16,13,13,"Foot",4,16
"all_info.42186","WallMi00","Wallace,Mike","2017","rav",16,1,5,"Back Concussion Ankle Knee",7,16
"all_info.43159","WatsBe00","Watson,Ben","2017","rav",16,0,4,"Calf Knee",4,8
"all_info.44137","WebbLa99","Webb,Lardarius","2017","rav",16,0,3,"Thigh Knee Concussion",5,9
"all_info.45120","WeddEr99","Weddle,Eric","2017","rav",16,0,1,"Ankle",8,8
"all_info.46108","WestTe00","West,Terrance","2017","rav",16,6,7,"Calf",3,11
"all_info.47101","WhitTi00","White,Tim","2017","rav",16,16,16,"Thumb",1,16
"all_info.4872","WillBr02","Williams,Brandon","2017","rav",16,4,6,"Foot Back",3,16
"all_info.4961","WillMa04","Williams,Maxx","2017","rav",16,5,7,"Ankle",3,9
"all_info.5046","WillTi00","Williams,Tim","2017","rav",16,4,6,"Illness Thigh",2,10
"all_info.51111","WoodDa02","Woodhead,Danny","2017","rav",16,8,8,"Hamstring",2,9
"all_info.52100","YandMa20","Yanda,Marshal","2017","rav",16,14,14,"Ankle",3,16
"all_info.5326","YounTa01","Young,Tavon","2017","rav",16,16,16,"Knee",1,16
"all_info259","AndeCo01","Anderson,Colt","2017","buf",17,11,11,"Arm",5,15
"all_info.11299","BarrSa00","Barrington,Sam","2017","buf",17,17,17,"Undisclosed",1,17
"all_info.21299","BenjKe00","Benjamin,Kelvin","2017","buf",17,2,4,"Knee",11,15
"all_info.31095","CadeTr00","Cadet,Travaris","2017","buf",17,2,2,"Ankle",16,17
"all_info.4873","ClayCh00","Clay,Charles","2017","buf",17,3,7,"Knee",6,12
"all_info.5309","DareMa00","Dareus,Marcell","2017","buf",17,1,1,"Ankle",3,3
"all_info.6259","DiMaPa00","DiMarco,Patrick","2017","buf",17,0,1,"Ankle",12,12
"all_info.7259","GainE.00","Gaines,E.J.","2017","buf",17,5,6,"Groin Hamstring Knee",5,15
"all_info.8259","GlenCo00","Glenn,Cordy","2017","buf",17,11,12,"Ankle Foot",3,17
"all_info.9259","GroyRy00","Groy,Ryan","2017","buf",17,0,1,"Illness",16,16
"all_info.10259","HendSe00","Henderson,Seantrel","2017","buf",17,1,3,"Back Illness",9,13
"all_info.11300","HolmAn00","Holmes,Andre","2017","buf",17,3,3,"Neck",15,17
"all_info.12275","HughJe99","Hughes,Jerry","2017","buf",17,0,1,"Shin",10,10
"all_info.13262","HumbRa00","Humber,Ramon","2017","buf",17,3,4,"Thumb",5,8
"all_info.14259","HydeMi00","Hyde,Micah","2017","buf",17,0,1,"Knee",5,5
"all_info.15259","IncoRi20","Incognito,Richie","2017","buf",17,0,1,"Ankle",7,7
"all_info.16259","JohnLe03","Johnson,Leonard","2017","buf",17,1,3,"Quadricep Hamstring Knee",2,13
"all_info.17259","JoneTa00","Jones,Taiwan","2017","buf",17,9,9,"Arm",9,17
"all_info.18259","LawsSh00","Lawson,Shaq","2017","buf",17,6,6,"Groin Knee",4,17
"all_info.19259","MattJo00","Matthews,Jordan","2017","buf",17,7,10,"Thumb Knee",5,17
"all_info.20259","McCoLe01","McCoy,LeSean","2017","buf",17,0,1,"Ankle",17,17
"all_info.21300","McDeCo00","McDermott,Conor","2017","buf",17,1,1,"Chest",12,12
"all_info.22274","MilaMa00","Milano,Matt","2017","buf",17,1,1,"Hamstring",17,17
"all_info.23261","MillJo04","Miller,John","2017","buf",17,6,6,"Ankle",10,15
"all_info.24258","MillJo02","Mills,Jordan","2017","buf",17,0,1,"Ankle",17,17
"all_info.25257","OLeaNi00","O'Leary,Nick","2017","buf",17,1,2,"Back",12,15
"all_info.26254","PeteNa00","Peterman,Nathan","2017","buf",17,1,1,"Concussion",14,14
"all_info.27251","PoyeJo00","Poyer,Jordan","2017","buf",17,1,2,"Knee",7,8
"all_info.28250","TaylTy00","Taylor,Tyrod","2017","buf",17,1,1,"Knee",13,13
"all_info.29250","ThomDe04","Thompson,Deonte","2017","buf",17,0,3,"Ankle Back Shoulder",11,17
"all_info.30250","TolbMi00","Tolbert,Mike","2017","buf",17,3,3,"Hamstring",10,12
"all_info.31289","TowbKe00","Towbridge,Keith","2017","buf",17,17,17,"Ankle",1,17
"all_info.32261","WebbJo00","Webb,Joe","2017","buf",17,0,1,"Ankle",17,17
"all_info.33245","WillKy20","Williams,Kyle","2017","buf",17,0,2,"Groin",13,15
"all_info.34234","WortJe00","Worthy,Jerel","2017","buf",17,3,3,"Concussion",1,3
"all_info.35225","WrigSh00","Wright,Shareece","2017","buf",17,2,3,"Back Concussion",5,17
"all_info.36216","YarbEd01","Yarbrough,Eddie","2017","buf",17,0,1,"Chest",12,12
"all_info.37210","YateT.00","Yates,T.J.","2017","buf",17,14,14,"Concussion",1,17
"all_info260","AddiMa00","Addison,Mario","2017","car",17,0,2,"Knee Hip",5,15
"all_info.11301","AndeDe00","Anderson,Derek","2017","car",17,0,1,"Illness",17,17
"all_info.21301","ArmaAl00","Armah,Alex","2017","car",17,1,1,"Hamstring",8,8
"all_info.31096","BenjKe00","Benjamin,Kelvin","2017","car",17,0,1,"Knee",7,7
"all_info.4874","BersBr00","Bersin,Brenton","2017","car",17,8,8,"Shoulder",1,8
"all_info.5327","ButlVe00","Butler,Vernon","2017","car",17,1,1,"Knee",1,1
"all_info.6260","ByrdDa00","Byrd,Damiere","2017","car",17,9,9,"Arm",5,17
"all_info.7260","CashJe00","Cash,Jeremy","2017","car",17,2,2,"Calf",3,4
"all_info.8260","ClayKa00","Clay,Kaelin","2017","car",17,0,1,"Shoulder",13,13
"all_info.9260","ColeKu99","Coleman,Kurt","2017","car",17,4,5,"Knee Ankle",5,16
"all_info.10260","CoxxDe00","Cox,Demetrious","2017","car",17,13,13,"Ankle",5,17
"all_info.11302","DaviTh20","Davis,Thomas","2017","car",17,0,1,"Hamstring",12,12
"all_info.12276","DickEd00","Dickson,Ed","2017","car",17,0,1,"Ankle",8,8
"all_info.13263","DixoTr01","Dixon,Travell","2017","car",17,17,17,"Ankle",1,17
"all_info.14260","EldeCo00","Elder,Corn","2017","car",17,17,17,"Knee",1,17
"all_info.15260","FranDa00","France,Dan","2017","car",17,17,17,"Concussion",1,17
"all_info.16260","FuncDe00","Funchess,Devin","2017","car",17,0,4,"Shoulder",13,17
"all_info.17260","GanoGr44","Gano,Graham","2017","car",17,0,2,"rightKnee",7,8
"all_info.18260","GradGi00","Gradkowski,Gino","2017","car",17,17,17,"Back",1,17
"all_info.19260","GuntLa00","Gunter,Ladarius","2017","car",17,1,1,"Illness",16,16
"all_info.20260","HallDa01","Hall,Daeshon","2017","car",17,14,14,"Knee",4,17
"all_info.21302","IddiDr00","Iddings,Drew","2017","car",17,17,17,"Shoulder",1,17
"all_info.22275","JohnCh08","Johnson,Charles","2017","car",17,17,17,"Back",1,17
"all_info.23262","JohnCh98","Johnson,Charles","2017","car",17,5,6,"Groin Knee",7,17
"all_info.24259","KaliMa00","Kalil,Matt","2017","car",17,0,2,"Groin Illness",5,17
